user_id,date,last_touch_marketing_channel
7385-1462-IRNE,11/20/17,Email
7397-2128-UGZO,8/26/17,Paid Social
7398-5343-FCDN,10/24/17,Paid Social
7399-7593-OAEV,8/19/17,Push
7403-7486-KLUJ,10/8/17,Email
7407-1010-MBBX,11/19/17,Email
7407-3708-OXES,10/29/17,Paid Social
7410-4172-LWFZ,6/27/17,Push
7411-7037-ZKYW,8/2/17,Organic Search
7412-9277-CKSA,12/15/17,Organic Search
7414-4263-RGTP,7/1/17,Push
7415-6147-XLVR,12/13/17,Organic Search
7421-3944-UOSY,8/5/17,Email
7461-1425-PGIT,8/18/17,Direct Load
7479-6298-ZYUD,7/28/17,Direct Load
7492-2870-OIHE,11/5/17,Email
7492-5483-QXNA,12/9/17,Paid Social
7492-7204-RGVX,10/1/17,Organic Search
7496-6929-LXSE,9/21/17,Push
7498-1309-XGRS,12/5/17,Email
7500-3127-VJHI,7/6/17,Email
7510-1515-FALX,10/2/17,Email
7510-7153-WMKS,7/4/17,Email
7511-0047-PBCN,12/21/17,Organic Search
7521-6404-YYME,10/4/17,Push
7522-8253-HTPT,7/22/17,Push
7539-6499-KAAX,11/18/17,Paid Social
7550-5226-MXFG,7/21/17,Push
7557-7622-OSGD,10/19/17,Organic Search
7560-4154-LMDY,8/15/17,Email
7563-1968-IWID,8/1/17,Push
7563-9160-CDOF,11/17/17,Display
7564-1791-RTZP,12/23/17,Organic Search
7569-9992-GXJY,9/15/17,Organic Search
7572-1164-CZJG,10/7/17,Direct Load
7575-5616-VXDA,10/9/17,Paid Social
7583-3570-IGIR,11/10/17,Email
7587-7671-JOWF,11/11/17,Push
7591-2892-WUOU,11/4/17,Paid Social
7596-7193-ILVT,11/17/17,Organic Search
7604-1730-JXNE,12/15/17,Email
7607-1871-ZZHZ,11/14/17,Organic Search
7611-3807-UTTA,9/26/17,Push
7623-7738-JKEF,11/14/17,Push
7631-8650-YUTA,12/8/17,Organic Search
7638-5480-LVUM,9/30/17,Push
7643-3749-OFDZ,11/15/17,Push
7643-4672-ZTXD,11/30/17,Direct Load
7645-4034-ZWFM,7/18/17,Push
7646-3284-JIDW,10/19/17,Organic Search
7649-5232-QCTB,11/28/17,Organic Search
7651-3916-EGNF,7/9/17,Organic Search
7655-5773-FVWB,11/6/17,Direct Load
7663-2434-AZXA,12/7/17,Email
7667-5969-XVMO,10/26/17,Email
7681-3943-LCXM,10/5/17,Direct Load
7682-0226-YBSU,10/23/17,Email
7690-3443-CMOU,11/2/17,Email
7703-0941-FWPT,7/20/17,Push
7709-9498-PGHU,9/5/17,Push
7713-5904-LPUY,10/31/17,Direct Load
7715-2347-CGJG,9/3/17,Email
7715-6196-MKBM,10/23/17,Organic Search
7717-6634-TIEC,10/19/17,Email
7722-8629-BQNF,9/21/17,Push
7733-8910-ZZZU,10/16/17,Push
7736-5360-JWMD,7/31/17,Direct Load
7739-6965-SWYC,11/16/17,Push
7747-6743-KFPO,7/26/17,Email
7752-1505-CXBM,10/17/17,Push
7754-8920-PMUV,11/25/17,Direct Load
7757-0715-ZBXV,10/18/17,Push
7759-7170-PIHW,7/12/17,Push
7760-3203-DRRI,12/17/17,Email
7768-8271-SGGS,11/6/17,Organic Search
7769-2815-XPTA,8/26/17,Email
7781-1180-CJFM,10/14/17,Organic Search
7782-2177-NSRJ,11/2/17,Email
7783-3887-DWBL,12/9/17,Email
7787-9049-GSJX,7/1/17,Organic Search
7788-5534-CZUT,7/12/17,Organic Search
7789-3173-MVIB,8/5/17,Direct Load
7794-8923-SWKU,11/27/17,Push
7801-2789-DNGX,9/2/17,Organic Search
7836-7601-UDQL,7/15/17,Email
7836-8062-LPMB,8/18/17,Push
7837-3283-NJBD,8/26/17,Email
7838-9340-DFYJ,9/26/17,Email
7841-7588-ZIYZ,7/14/17,Organic Search
7860-3075-HJNP,11/27/17,Organic Search
7871-6138-BSFZ,7/12/17,Email
7871-8663-SBAY,12/2/17,Push
7872-6462-HISN,8/2/17,Organic Search
7873-5422-KLCV,7/20/17,Email
7875-5656-BLKC,11/6/17,Email
7883-7080-DKSW,10/31/17,Push
7890-2691-ONXI,10/31/17,Email
7896-6460-JWJV,6/30/17,Email
7907-5940-PZBN,9/24/17,Push
7921-3742-XRDA,10/31/17,Organic Search
7924-5612-VNYN,8/5/17,Push
7927-0847-KLDK,11/25/17,Push
7927-7996-WMNH,12/4/17,Organic Search
7934-8959-WSVC,12/8/17,Organic Search
7954-9402-YFDT,9/3/17,Email
7956-8912-CFBB,10/9/17,Organic Search
7966-7219-BOJQ,8/16/17,Push
7976-9796-HXJF,6/29/17,Email
7977-4687-BTNP,12/15/17,Email
7979-9887-EAIU,7/7/17,Push
7981-1076-IGNH,11/18/17,Email
7981-5886-LMXO,11/27/17,Email
7985-9517-GMSW,8/27/17,Organic Search
7987-9315-PYRT,8/30/17,Organic Search
7993-5965-LSJR,7/26/17,Organic Search
7997-6367-HSXA,9/12/17,Push
7998-3217-UOKA,11/23/17,Direct Load
7998-3889-JCSN,11/24/17,Organic Search
8005-3490-LVQL,11/8/17,Email
8005-6100-DMGO,9/17/17,Organic Search
8007-9075-CWAY,11/24/17,Paid Social
8015-4961-YNND,11/20/17,Organic Search
8033-2587-QBGW,12/4/17,Push
8038-1045-NGHK,8/15/17,Organic Search
8044-1055-FMFI,7/13/17,Email
8044-7403-IWXX,8/29/17,Email
8047-4405-LNIX,6/23/17,Organic Search
8050-7850-WPDY,12/28/17,Direct Load
8070-1717-XQJQ,10/29/17,Push
8082-3211-ETPR,9/3/17,Push
8092-8426-GKWY,6/26/17,Organic Search
8093-0207-PFWB,6/28/17,Direct Load
8094-9711-SDEP,8/24/17,Paid Social
8097-9986-QMLS,8/28/17,Paid Social
8101-0292-IQTT,9/22/17,Direct Load
8102-1555-HLWQ,11/9/17,Organic Search
8108-0497-BMLP,11/27/17,Email
8118-5270-KSGA,10/16/17,Organic Search
8135-9096-MLSS,9/17/17,Organic Search
8136-3309-NNVP,11/21/17,Paid Social
8142-6683-LAHG,6/23/17,Direct Load
8143-7520-YHDZ,7/16/17,Organic Search
8144-9504-BOQB,11/22/17,Push
8144-9723-HJNL,11/13/17,Email
8144-9994-YDPF,12/17/17,Organic Search
8147-3855-TTTZ,10/12/17,Push
8147-7337-VMAZ,10/7/17,Email
8152-8859-PXXE,12/4/17,Organic Search
8158-1709-HESW,10/6/17,Email
8165-8146-RQMT,12/11/17,Direct Load
8166-6143-WKCU,9/7/17,Email
8178-0381-IAJL,11/2/17,Email
8178-1443-XPLQ,9/4/17,Organic Search
8182-1467-DOIG,9/6/17,Organic Search
8184-2015-QZRC,7/15/17,Direct Load
8187-7772-SEZJ,8/18/17,Direct Load
8188-5742-RABD,8/12/17,Paid Social
8212-1106-OZAG,11/25/17,Email
8241-0685-WBLK,8/3/17,Organic Search
8256-1839-LEHN,11/11/17,Organic Search
8259-6792-ONJN,10/8/17,Push
8262-5631-DGHT,10/30/17,Email
8264-4943-JDXL,8/23/17,Email
8264-6926-ZKPF,11/1/17,Organic Search
8277-7227-ZDNT,11/23/17,Organic Search
8282-3637-YMYT,12/11/17,Organic Search
8284-5896-WNNT,11/26/17,Email
8294-1748-YIGF,8/24/17,Paid Social
8301-9603-VZIM,9/20/17,Email
8305-4355-DQJM,7/1/17,Direct Load
8310-9087-XCRW,6/30/17,Organic Search
8313-2879-XAUJ,11/3/17,Push
8314-6647-ILLO,11/14/17,Push
8317-8111-IZVQ,12/1/17,Organic Search
8325-6451-AUIV,7/19/17,Direct Load
8326-8326-ZUEO,7/10/17,Push
8330-2058-FUTL,11/14/17,Email
8353-7768-VIQJ,12/1/17,Push
8363-4455-JUBD,11/7/17,Email
8369-0627-YUWK,10/31/17,Email
8382-4363-PCXZ,10/19/17,Push
8385-6011-QPIN,10/22/17,Email
8385-6763-CEFV,12/4/17,Push
8386-2308-LOHJ,12/11/17,Organic Search
8390-9133-CJSK,8/5/17,Paid Social
8399-0499-JXNK,11/7/17,Organic Search
8401-2154-XJRO,7/18/17,Organic Search
8401-9028-KIUW,10/7/17,Push
8416-3955-YCEH,11/27/17,Email
8423-6042-VMPY,9/16/17,Email
8430-0418-VSWS,12/23/17,Paid Social
8432-3992-LFAY,12/19/17,Email
8433-4379-QFAU,9/27/17,Push
8444-9181-CKPZ,11/9/17,Organic Search
8451-6338-LMCW,9/8/17,Email
8466-2197-BFVD,10/13/17,Direct Load
8474-5550-JRQV,11/24/17,Paid Social
8479-7729-VXRU,7/12/17,Email
8481-6432-SFNQ,9/14/17,Email
8493-0738-BDCF,12/23/17,Email
8497-3236-KMIB,12/2/17,Email
8504-8171-WJIW,8/11/17,Push
8510-8912-DUCW,9/24/17,Email
8511-0338-LESD,11/20/17,Email
8514-9118-VTRX,8/25/17,Email
8522-2471-HRDI,11/11/17,Email
8523-9419-MISX,10/18/17,Direct Load
8528-2850-CUPB,8/11/17,Organic Search
8533-7192-BJNL,9/7/17,Email
8534-1353-MNRP,9/19/17,Direct Load
8539-5989-OBHA,10/10/17,Email
8553-1382-XTLD,6/26/17,Paid Social
8557-1285-GICP,10/25/17,Email
8560-9551-ACRL,10/25/17,Email
8572-5162-ANAU,10/29/17,Paid Social
8574-0870-LDJB,11/14/17,Push
8578-8347-BBMT,8/5/17,Paid Social
8578-8493-STGU,12/11/17,Organic Search
8580-7808-ZGIK,12/23/17,Organic Search
8597-5130-XCKG,8/12/17,Organic Search
8600-1149-VDGL,6/28/17,Email
8611-3616-YDTH,9/21/17,Organic Search
8619-3017-LTUM,9/4/17,Organic Search
8625-1311-QEJM,9/1/17,Email
8629-0676-PAXH,11/4/17,Organic Search
8635-6857-FCGI,7/3/17,Push
8637-0478-SJXZ,10/3/17,Push
8644-7519-VFEJ,11/12/17,Organic Search
8648-4367-QVCD,9/8/17,Organic Search
8653-3685-QAKK,9/14/17,Organic Search
8656-2401-GHGT,8/9/17,Email
8690-7267-WJMT,11/11/17,Organic Search
8701-0383-BMAP,9/19/17,Email
8713-6695-OROC,6/19/17,Push
8719-2267-HKZV,6/30/17,Organic Search
8720-6603-YAGO,7/16/17,Email
8740-4718-PVTF,12/14/17,Push
8755-1285-POYG,8/15/17,Direct Load
8757-0193-OUGC,8/2/17,Organic Search
8760-3352-BVRS,11/30/17,Organic Search
8768-1040-LLSR,9/8/17,Organic Search
8770-4868-CYRM,9/10/17,Push
8772-5918-STVA,12/6/17,Organic Search
8772-9340-GMGW,11/1/17,Push
8773-4461-OOXS,12/21/17,Organic Search
8773-5554-TIMU,7/22/17,Email
8773-8579-TANZ,8/27/17,Organic Search
8779-0239-FAWY,11/24/17,Organic Search
8780-3650-BMDF,10/8/17,Email
8780-6829-EWHT,11/4/17,Push
8785-8516-HZWR,10/29/17,Push
8787-0502-UVZL,9/19/17,Direct Load
8789-5945-LIJU,8/7/17,Organic Search
8794-0556-MZDX,12/4/17,Paid Social
8794-8140-URLY,8/12/17,Email
8800-5851-NUHJ,7/1/17,Email
8803-7631-DGGN,10/8/17,Direct Load
8812-3275-NVRZ,6/28/17,Push
8820-5648-VJMZ,11/23/17,Organic Search
8841-3875-FCKC,8/23/17,Direct Load
8842-9750-HEJR,9/18/17,Organic Search
8845-1283-IVCO,8/15/17,Push
8847-8971-OPGG,12/8/17,Email
8849-8251-EJNL,9/4/17,Organic Search
8852-9576-JMIZ,11/7/17,Organic Search
8859-9871-CTDT,10/26/17,Push
8897-6773-LAKQ,8/6/17,Email
8901-7655-VQIU,7/3/17,Paid Social
8904-0600-EJIY,9/25/17,Push
8907-8390-ZQLG,12/7/17,Push
8914-0938-MLDH,12/19/17,Organic Search
8914-8498-BJMR,7/3/17,Organic Search
8918-3470-QNGO,9/9/17,Organic Search
8923-9891-FOFW,8/14/17,Paid Social
8927-5928-QPJW,10/29/17,Paid Social
8928-8669-FISN,9/12/17,Email
8934-1149-KJSG,11/1/17,Push
8935-2027-ONBD,8/5/17,Push
8957-8552-OMKD,7/8/17,Direct Load
8959-2825-VHHR,10/31/17,Push
8959-7389-UPBW,9/3/17,Paid Social
8960-6762-YPYS,12/1/17,Email
8963-3052-ZVGY,11/13/17,Organic Search
8965-5643-YVJO,8/29/17,Push
8965-7936-QDUJ,10/8/17,Email
8984-1319-ZOBO,10/9/17,Direct Load
8997-3031-FMEM,12/2/17,Email
8998-0697-VZFB,7/23/17,Push
9003-9668-FUTJ,7/31/17,Email
9006-0429-ROZY,8/10/17,Organic Search
9014-0296-EOJZ,12/27/17,Direct Load
9015-9755-PRBK,10/26/17,Email
9018-4954-ETFZ,10/21/17,Email
9026-6704-LOFW,10/10/17,Email
9026-8141-LQOS,10/23/17,Email
9027-7621-MOMR,9/14/17,Email
9034-5160-OZRJ,7/18/17,Organic Search
9035-5824-LVZR,6/25/17,Push
9044-9960-NVMZ,7/27/17,Organic Search
9051-2536-VPNQ,7/7/17,Direct Load
9059-5764-YZVB,12/6/17,Push
9062-6575-CYTX,9/30/17,Email
9066-0480-WBSZ,11/25/17,Direct Load
9070-8690-CXKK,10/31/17,Push
9079-0333-IISH,6/29/17,Organic Search
9080-6281-IDBU,9/10/17,Email
9087-5803-QBAA,12/22/17,Organic Search
9096-9530-HLLE,9/11/17,Organic Search
9109-6112-VIFN,10/29/17,Organic Search
9111-1314-FJPS,10/18/17,Direct Load
9119-7580-YAJB,8/1/17,Organic Search
9123-8195-KVIY,10/19/17,Paid Social
9128-6207-BGBZ,8/29/17,Organic Search
9128-7976-BGBK,11/29/17,Email
9128-9609-OWZL,8/21/17,Push
9142-6371-UDCQ,11/4/17,Paid Social
9144-9519-NYHU,12/1/17,Email
9158-3779-SJEN,9/27/17,Email
9171-5225-ETGD,10/25/17,Direct Load
9171-7989-ULVC,12/24/17,Direct Load
9178-0477-SICT,7/29/17,Organic Search
9179-6729-SYDN,12/7/17,Direct Load
9185-7803-NFTS,11/20/17,Push
9192-1606-NTOF,12/5/17,Organic Search
9192-4060-MZZK,11/24/17,Email
9198-2694-UOHK,6/29/17,Direct Load
9201-9333-TAKF,9/6/17,Organic Search
9209-2647-QQZS,7/30/17,Direct Load
9216-8758-ZSBU,7/11/17,Email
9217-6286-VQDO,11/30/17,Paid Social
9249-3726-CGKX,11/14/17,Organic Search
9260-5933-HHDX,11/8/17,Email
9264-4449-KDZI,9/4/17,Email
9266-2587-XOSE,10/22/17,Email
9276-6125-NZWE,9/3/17,Organic Search
9277-7024-CONF,7/22/17,Direct Load
9278-7177-MHIK,11/21/17,Email
9287-1349-JQTV,9/17/17,Organic Search
9288-6137-LWKP,9/14/17,Push
9294-6430-HOWM,12/1/17,Direct Load
9300-4670-VKMR,11/18/17,Push
9307-5219-PFTT,7/9/17,Organic Search
9315-4683-LZOO,11/11/17,Organic Search
9321-6746-PCRW,11/25/17,Email
9322-2378-ADDF,12/12/17,Push
9322-2625-EQFE,8/14/17,Email
9329-4484-ZGAM,12/27/17,Email
9329-5421-JCFP,12/18/17,Paid Social
9329-7670-OIFI,7/7/17,Email
9341-6177-IHNW,8/17/17,Organic Search
9360-2112-ZUCR,10/3/17,Email
9360-2761-AHNL,9/27/17,Push
9363-0984-PZCM,12/24/17,Push
9363-2793-UQOO,12/11/17,Email
9376-1086-OLSU,11/15/17,Direct Load
9378-8494-ZMPX,10/19/17,Paid Social
9384-5341-OZWF,9/6/17,Organic Search
9388-1217-SZIR,8/9/17,Email
9389-0588-RCUY,12/17/17,Push
9393-1928-WZIV,11/2/17,Paid Social
9414-9663-NXQB,8/8/17,Email
9418-1072-BPUM,9/7/17,Push
9418-4868-VMKH,11/22/17,Email
9421-5494-JYQX,12/2/17,Organic Search
9429-9331-QFRX,9/23/17,Push
9451-0093-OIDO,11/14/17,Organic Search
9456-0560-MJTL,6/20/17,Organic Search
9457-3948-YSVR,12/8/17,Paid Social
9459-3707-EDKG,7/5/17,Push
9472-2552-MZRZ,8/18/17,Push
9472-5534-TVVZ,11/25/17,Email
9474-1943-HVOJ,10/8/17,Email
9483-5944-EBDY,11/19/17,Email
9499-4258-JOJU,12/12/17,Push
9528-5578-ARXN,8/30/17,Organic Search
9529-7721-FRBQ,8/11/17,Paid Social
9536-7468-GOWU,10/31/17,Paid Social
9540-8330-CMWU,9/26/17,Organic Search
9542-8465-FZRL,7/16/17,Organic Search
9543-3705-XWKY,10/23/17,Email
9544-4164-XZNL,7/26/17,Paid Social
9544-8946-XYDO,8/29/17,Direct Load
9547-5728-RTOW,8/27/17,Organic Search
9548-6733-QVYR,11/11/17,Email
9553-1507-IQRG,12/26/17,Push
9554-2750-ZHED,7/7/17,Email
9559-0650-DOPZ,7/28/17,Email
9568-4555-UARN,7/15/17,Organic Search
9571-6359-YTDM,10/8/17,Email
9578-0143-VCKS,11/14/17,Organic Search
9584-5186-HXFQ,8/16/17,Email
9587-3458-FMHU,10/2/17,Email
9593-3922-JTAF,6/23/17,Push
9603-6672-BRWK,10/28/17,Organic Search
9608-7598-YKER,10/31/17,Email
9620-8494-EMCM,7/1/17,Paid Social
9628-0201-KGNZ,12/2/17,Direct Load
9634-2966-PQCF,7/19/17,Direct Load
9638-2930-KCWA,9/3/17,Email
9640-7133-BTXI,9/19/17,Push
9640-9305-NKQA,10/12/17,Email
9648-3610-KLQR,10/22/17,Email
9651-8403-IYGI,11/21/17,Organic Search
9654-3491-UFAM,8/4/17,Organic Search
9666-6153-SFJW,7/27/17,Organic Search
9670-1674-OTZV,11/17/17,Organic Search
9673-0321-EUIA,9/3/17,Paid Social
9681-1497-FZOX,8/20/17,Paid Social
9686-0488-GNEF,11/26/17,Email
9692-3730-OYUU,12/5/17,Paid Social
9694-6830-GQGW,11/15/17,Organic Search
9708-7267-KLBL,9/10/17,Email
9729-7305-DMWA,9/26/17,Email
9733-9763-OFPZ,11/21/17,Organic Search
9746-7249-WMON,7/14/17,Paid Social
9758-5133-RBNR,11/30/17,Email
9759-0314-CLZO,10/26/17,Organic Search
9760-1170-RFXG,7/4/17,Push
9763-3507-AZGI,10/20/17,Email
9767-2474-KQLY,10/25/17,Email
9767-5804-FHAK,12/17/17,Push
9781-5868-YRTI,12/10/17,Direct Load
9786-7685-RTOV,11/7/17,Email
9795-8573-WNAK,9/5/17,Push
9796-6747-EQCJ,10/30/17,Push
9797-0358-HSIS,10/25/17,Paid Social
9800-1902-DFKJ,7/1/17,Organic Search
9803-5533-LJXT,7/24/17,Push
9803-8496-ACEL,11/26/17,Email
9803-9696-CIFF,10/5/17,Organic Search
9808-9515-QRMR,11/24/17,Email
9816-3865-LECP,10/11/17,Organic Search
9828-9084-RIFQ,12/23/17,Paid Social
9835-8248-RASP,7/31/17,Push
9839-5176-IPGT,8/15/17,Paid Social
9861-6628-WYKF,12/9/17,Organic Search
9872-4595-JKUW,11/9/17,Push
9872-9779-ENZL,10/23/17,Direct Load
9876-2063-XHBV,10/10/17,Paid Social
9876-2128-MEEY,12/2/17,Email
9878-6310-GWDS,12/7/17,Paid Social
9882-9864-KFCE,7/22/17,Paid Social
9895-1568-ZDJX,7/28/17,Organic Search
9896-6971-SRLC,11/12/17,Direct Load
9905-5558-CRMB,8/30/17,Push
9929-4217-VLDE,12/3/17,Organic Search
9934-2255-ZSWU,12/14/17,Organic Search
9937-6090-WFDP,9/30/17,Organic Search
9937-7614-GCKX,9/2/17,Paid Social
9939-8683-DZJX,8/1/17,Push
9949-1092-JCOI,9/12/17,Organic Search
9961-2165-GJDM,9/12/17,Email
9961-7323-SPUX,10/18/17,Organic Search
9962-4084-CWDG,12/13/17,Email
9963-8086-VZHM,11/10/17,Paid Social
9969-8505-YIJG,7/15/17,Organic Search
9971-2155-KMPW,8/16/17,Push
9973-2533-EEWT,10/5/17,Organic Search
9993-3641-IDNH,7/23/17,Organic Search
9995-4757-SXAO,8/18/17,Push
9995-6350-QNKG,11/9/17,Organic Search
9996-2803-ZWRD,9/13/17,Direct Load
9999-9114-PIVU,7/31/17,Push
0002-7652-ACML,7/12/17,Organic Search
0004-7454-RHVR,10/9/17,Push
0007-1435-NCKH,10/21/17,Email
0011-9398-BLSK,12/7/17,Organic Search
0013-2560-KTQV,7/21/17,Email
0013-5102-MQDO,11/10/17,Organic Search
0014-6771-FORA,11/19/17,Organic Search
0021-8415-EWSC,9/5/17,Organic Search
0024-8165-KOCM,11/13/17,Email
0050-4141-VXYL,7/14/17,Direct Load
0053-5578-BZET,10/19/17,Push
0064-2996-DPTD,11/4/17,Push
0076-8339-WTPX,9/8/17,Push
0079-9008-XFMR,12/17/17,Organic Search
0083-0445-WGUV,9/22/17,Organic Search
0084-5531-YQIM,9/26/17,Push
0084-7184-UWOZ,10/20/17,Direct Load
0088-3026-AIVX,9/21/17,Direct Load
0088-4655-YVYE,10/23/17,Organic Search
0095-2930-QRPI,8/4/17,Email
0098-2294-JBFL,8/8/17,Email
0106-9185-RSXU,12/24/17,Push
0112-5527-AJBQ,10/13/17,Email
0112-9625-RBWW,10/9/17,Email
0123-0217-QRYA,8/3/17,Push
0126-3247-UCRQ,10/16/17,Organic Search
0129-8536-BYKG,8/10/17,Organic Search
0132-0028-RBDY,8/28/17,Organic Search
0133-0269-WFNY,11/27/17,Direct Load
0148-9498-RYRI,7/27/17,Paid Social
0149-2913-AEVK,12/1/17,Push
0157-8248-LPUB,6/29/17,Organic Search
0158-9302-FGRD,9/21/17,Paid Social
0160-1772-OXHG,10/18/17,Direct Load
0167-2754-QCRQ,12/18/17,Organic Search
0179-3660-CGNZ,7/12/17,Email
0180-6310-ITEQ,12/4/17,Email
0182-0311-RSRG,10/30/17,Email
0186-2769-SMWA,9/11/17,Organic Search
0195-8570-NICS,11/18/17,Email
0199-4250-UJIL,11/15/17,Organic Search
0211-0068-SDLS,9/28/17,Push
0211-4787-EIMP,7/24/17,Email
0211-8073-FNKO,12/3/17,Organic Search
0216-7608-VGBB,7/11/17,Organic Search
0228-3395-PMXJ,7/10/17,Organic Search
0234-8787-HOMR,11/6/17,Email
0235-7171-WIEI,9/13/17,Email
0236-6411-KQDI,11/27/17,Push
0238-7466-GDHF,11/17/17,Push
0239-1038-ISGN,8/3/17,Push
0249-7582-LKYM,6/30/17,Email
0260-0166-JHPK,10/7/17,Push
0264-9140-ZKPY,7/27/17,Direct Load
0282-9826-BJMV,11/23/17,Organic Search
0307-4122-FAIM,9/21/17,Email
0316-2672-ARJJ,11/25/17,Organic Search
0332-8619-HEFU,10/13/17,Email
0354-4310-VWLZ,11/22/17,Direct Load
0370-2892-JAXB,11/13/17,Paid Social
0372-9041-FNYG,8/1/17,Email
0377-1636-ANSP,11/5/17,Push
0378-8389-IELL,9/23/17,Direct Load
0380-4597-SSBY,12/29/17,Organic Search
0384-1450-IOES,11/17/17,Organic Search
0388-1679-DHXX,7/25/17,Direct Load
0388-3829-PTOG,12/14/17,Email
0399-4441-KRZQ,7/28/17,Email
0406-0169-APDD,10/30/17,Organic Search
0415-8082-PHVB,11/3/17,Email
0418-3702-ZJOO,7/6/17,Paid Social
0420-3332-QKMV,11/16/17,Email
0421-2644-BPYW,11/25/17,Organic Search
0421-2742-JOPU,12/24/17,Organic Search
0430-1820-HZMO,11/4/17,Organic Search
0435-2764-OFDP,7/25/17,Email
0439-6012-WSSA,7/10/17,Direct Load
0448-3350-EJKC,11/5/17,Email
0448-9427-HWFA,11/2/17,Organic Search
0450-6656-NDET,10/8/17,Paid Social
0453-7211-QUXC,7/30/17,Email
0456-8279-UOPC,9/8/17,Email
0456-9763-UGZX,8/8/17,Email
0466-6041-KWUR,7/12/17,Email
0472-9401-TSGX,10/9/17,Email
0476-1943-GLEU,7/21/17,Email
0482-9152-TYBP,11/23/17,Email
0483-8828-GDUF,9/24/17,Organic Search
0486-8739-RTFN,9/27/17,Push
0488-2731-QRRE,6/28/17,Push
0494-7693-XLFO,9/5/17,Email
0498-7682-OGDL,7/3/17,Push
0507-5196-FADB,11/9/17,Organic Search
0508-9988-OQGE,7/18/17,Email
0509-2873-BEUD,7/12/17,Push
0512-2012-TQZD,10/7/17,Email
0518-5880-FKUJ,10/4/17,Email
0524-1136-PCNH,8/4/17,Email
0524-7681-ERBA,7/29/17,Organic Search
0525-1653-JYPI,10/20/17,Push
0538-4713-ORAT,9/10/17,Push
0538-8885-NVUC,8/14/17,Direct Load
0554-9588-ZHTL,11/18/17,Direct Load
0568-4354-ABRP,7/25/17,Organic Search
0575-8508-UVHX,9/7/17,Direct Load
0592-8014-AESL,11/11/17,Paid Social
0598-7573-RVVH,8/27/17,Email
0602-4642-KYIO,7/2/17,Organic Search
0618-8319-KUIW,12/8/17,Organic Search
0622-0456-VNWU,9/16/17,Email
0626-3026-ODEW,7/2/17,Email
0646-2584-MDMX,12/18/17,Push
0654-8093-YIDU,9/10/17,Organic Search
0655-1943-PNYQ,11/17/17,Email
0684-4842-RGMT,11/20/17,Direct Load
0694-2077-QPUX,12/16/17,Paid Social
0702-1113-KLXO,9/27/17,Paid Social
0703-3973-XALK,11/19/17,Direct Load
0705-8478-DEUA,9/21/17,Email
0726-5179-XFHB,8/20/17,Direct Load
0728-0705-GDGW,9/29/17,Organic Search
0728-2803-WPHP,12/16/17,Email
0730-5776-LSCK,10/8/17,Push
0731-4401-QJYU,9/18/17,Paid Social
0739-7672-JLEX,11/11/17,Push
0740-4197-KHBG,11/17/17,Organic Search
0748-9330-CEIX,12/6/17,Email
0749-4568-ZYPP,11/5/17,Push
0751-9599-QEWP,10/4/17,Push
0759-4206-NINT,10/14/17,Push
0761-6721-HXPS,10/28/17,Push
0768-6467-KDPD,9/3/17,Email
0770-7534-NBKQ,10/15/17,Paid Social
0771-0946-GZUC,7/14/17,Email
0773-3171-CTKI,10/25/17,Organic Search
0777-7721-ZTUY,7/28/17,Email
0777-8371-SLGP,8/21/17,Email
0780-2599-RSAY,10/22/17,Organic Search
0789-7320-TYUM,11/17/17,Organic Search
0794-6076-BKCC,9/4/17,Organic Search
0801-0532-CBKL,8/12/17,Email
0806-2300-EUKS,10/20/17,Email
0810-9315-UJJB,9/15/17,Email
0812-4949-GOLR,11/16/17,Push
0815-5188-CVRS,8/7/17,Paid Social
0816-9549-PUYW,8/23/17,Email
0826-7509-KIZH,11/21/17,Organic Search
0851-5108-PCZV,11/9/17,Email
0852-4958-XEXB,7/18/17,Paid Social
0864-6897-XDOC,12/25/17,Organic Search
0882-4698-KWBA,11/3/17,Email
0884-7543-SRHV,11/22/17,Email
0887-3041-XJUF,9/28/17,Direct Load
0892-3545-HXVM,12/10/17,Organic Search
0892-7993-NJHP,8/29/17,Push
0893-6953-VSBH,7/10/17,Email
0902-6192-PPLF,8/18/17,Email
0903-6846-MVPM,7/25/17,Paid Social
0903-8171-DSKQ,12/7/17,Direct Load
0909-2008-FLND,10/12/17,Paid Social
0917-3635-IJCM,12/10/17,Organic Search
0929-7742-SPDU,10/4/17,Push
0939-4588-SPBW,11/30/17,Email
0940-0821-KZZO,9/10/17,Organic Search
0943-8524-NSNJ,9/24/17,Paid Social
0944-6872-BJYQ,11/15/17,Email
0948-1027-AHQR,6/28/17,Paid Social
0949-8058-LXGD,10/13/17,Email
0954-5345-JDCK,12/4/17,Organic Search
0956-3849-BCLD,11/12/17,Organic Search
0956-8441-HOIX,11/23/17,Push
0958-6528-YOOG,10/25/17,Organic Search
0961-0907-BDFA,7/29/17,Organic Search
0961-4603-MDSH,6/29/17,Organic Search
0963-7229-FTUG,7/2/17,Email
0977-3965-DIBH,6/29/17,Organic Search
0988-6117-CBPS,10/7/17,Organic Search
0992-0622-IQZC,7/13/17,Organic Search
0996-5425-KVJM,8/26/17,Organic Search
1001-5299-ELEL,9/24/17,Email
1006-5370-RNHQ,11/10/17,Direct Load
1018-0237-YRCL,12/10/17,Organic Search
1018-9487-YMJR,12/17/17,Email
1020-2198-XDJW,8/2/17,Organic Search
1043-8477-SDUN,7/31/17,Push
